Time,Position_Y,Velocity_Y,Wheel_1_Velocity,Wheel_2_Velocity,Wheel_3_Velocity,Wheel_4_Velocity,Wheel_1_Force,Wheel_2_Force,Wheel_3_Force,Wheel_4_Force
2.5386,4.0644,1.9645,11.0,11.0,10.9995,10.9992,0.8279,0.8279,20.2235,17.084
2.547,4.0808,1.9649,10.9948,10.9964,11.0088,11.0001,0.7605,-0.0376,-8.6688,-2.4169
2.5554,4.0971,1.9615,11.0,11.0,10.9983,10.9784,1.2475,1.2481,21.4619,25.0
2.5636,4.1135,1.965,10.998,10.9999,11.0022,11.0,-1.8726,-3.8264,-4.8529,-2.5089
2.572,4.1299,1.9625,11.0,11.0,10.9987,11.0001,1.1725,1.1821,20.7407,15.6205
2.5803,4.1462,1.9645,11.0004,11.0035,10.9954,11.0007,-2.4513,-4.7274,1.1715,-2.5405
2.5886,4.1626,1.9602,11.0,11.0,11.0013,10.9977,1.3374,1.3128,15.6172,23.4298
2.5969,4.179,1.9643,11.0044,11.007,10.9932,10.9954,-5.936,-6.4965,2.0294,1.4143
2.6053,4.1953,1.9583,11.0,11.0,11.0007,10.9982,1.4166,1.3912,15.5644,23.2475
2.6136,4.2117,1.9637,11.0121,11.0141,10.9874,10.9865,-12.0434,-12.7288,4.2289,5.3792
2.6219,4.228,1.9593,10.9999,11.0,11.0,10.9989,2.0605,0.7198,0.6539,8.7824
2.6303,4.2444,1.9626,11.0146,11.0186,10.9843,10.9824,-11.2011,-14.5947,8.4948,9.5354
2.6386,4.2607,1.9658,11.0006,10.999,11.0004,11.0,-3.4662,-1.2535,-1.2976,0.0247
2.6469,4.2771,1.9613,11.0185,11.0253,10.979,10.9773,-14.5693,-19.8863,11.3346,11.6506
2.6552,4.2935,1.966,10.9989,11.001,11.0001,11.0,0.0744,-1.5026,-2.3322,-1.5901
2.6635,4.3098,1.9647,11.0,11.0,11.0,10.9986,0.8239,0.8239,18.6846,18.4642
2.672,4.3262,1.9651,10.997,10.9986,11.0013,11.0004,1.2555,0.8528,-5.3001,-6.7772
2.6803,4.3425,1.9634,11.0,11.0,11.001,10.998,0.9583,0.9587,14.6802,23.0151
2.6886,4.3589,1.9649,10.9978,10.9987,11.0035,11.0,-1.5852,-2.0743,-5.3551,-2.9529
2.697,4.3753,1.9624,11.0,11.0,10.9971,11.0016,1.2051,1.2451,21.9035,16.6588
2.7053,4.3916,1.9646,10.9998,11.0027,10.9963,11.0013,-1.3875,-3.6055,1.2029,-2.3595
2.7137,4.408,1.9602,11.0,11.0,11.0012,10.9978,1.3531,1.3383,16.248,23.5982
2.722,4.4244,1.9642,11.0059,11.0085,10.9918,10.9939,-6.4104,-7.0237,3.5651,2.8981
2.7303,4.4407,1.9579,11.0,11.0,11.0005,10.9984,1.4473,1.429,16.1247,23.3749
2.7387,4.4571,1.9637,11.0102,11.012,10.9896,10.9882,-10.2858,-11.0989,3.2132,4.4445
2.7472,4.4734,1.9583,11.0001,11.0,11.0,11.001,7.746,1.2282,0.6165,-0.5488
2.7555,4.4898,1.9627,11.0158,11.0199,10.9833,10.981,-13.2574,-17.0104,8.2625,8.3896
2.7638,4.5061,1.9658,10.9997,11.0006,11.0,11.0,-1.9693,-2.6648,-1.056,-0.0055
2.7721,4.5225,1.9614,11.017,11.0248,10.9796,10.9785,-13.1965,-19.3085,12.1897,11.4712
2.7804,4.5389,1.9659,10.9978,11.0011,11.001,11.0002,0.2176,-3.1252,-1.6298,-0.673
2.7887,4.5552,1.9645,11.0,11.0,10.9983,11.0002,0.805,0.805,19.0349,17.8829
2.797,4.5716,1.965,10.9957,10.9965,11.0078,11.0001,1.2656,0.7553,-6.776,-2.275
2.8055,4.5879,1.9613,11.0,11.0,10.9981,10.9771,1.3014,1.3024,22.6854,25.0
2.8136,4.6043,1.9649,10.9989,11.0005,11.0009,10.9998,-1.2768,-2.4444,-2.876,-2.9866
2.822,4.6207,1.9621,11.0,11.0,10.9987,11.0001,1.1906,1.2154,21.8192,15.6118
2.8303,4.637,1.9646,10.9991,11.0027,10.9962,11.0019,-1.2696,-3.9603,0.8358,-2.6586
2.8387,4.6534,1.9605,11.0,11.0,10.9997,10.9988,1.3235,1.2998,19.3923,19.4458
2.8472,4.6697,1.9644,11.0054,11.0085,10.9918,10.9943,-4.5587,-6.4617,5.0954,2.9076
2.8556,4.6863,1.9768,10.8696,11.0041,11.1263,11.0873,25.0,-18.7244,-25.0,-25.0
2.8636,4.7025,1.9326,11.1654,11.2855,11.0001,11.0,-25.0,-25.0,4.4114,-1.4445
2.872,4.7182,1.8786,11.0078,11.0506,11.0,11.0,-25.0,-25.0,-0.3053,-0.3053
2.8804,4.7336,1.8281,11.2488,11.239,10.9998,11.0,-25.0,-25.0,2.0869,-2.2764
2.8887,4.7485,1.781,11.0001,10.9997,11.0,11.0,-19.9954,-13.362,-0.1054,-0.1054
2.8971,4.7633,1.78,11.0009,10.9987,10.9996,11.0,-19.9857,0.7751,19.3208,2.9093
2.9053,4.7782,1.786,11.0001,10.9991,10.9999,11.0,-8.1888,7.68,6.6074,-0.4402
2.9136,4.7931,1.7865,11.0,11.0,11.0,11.0,0.2193,0.2212,0.2211,0.221
2.9219,4.8081,1.8052,10.9999,10.9999,10.3381,10.3623,-9.0675,-13.0845,25.0,25.0
2.9303,4.8234,1.8378,11.0,10.9998,10.8871,10.9485,-0.1049,-2.1251,25.0,25.0
2.9386,4.8388,1.8447,10.9999,11.0002,10.6834,10.6907,-8.7385,-10.7517,25.0,25.0
2.9471,4.8542,1.8528,11.0,11.0003,10.7426,10.7229,1.0236,-0.9652,25.0,25.0
2.9554,4.8698,1.8891,11.0,11.0,10.9986,10.9999,0.0697,0.0698,20.4475,22.9783
2.9637,4.8855,1.8838,11.0,11.0,10.9989,10.9736,-3.1926,-5.2815,18.11,25.0
2.9719,4.9012,1.8834,11.0,11.0,10.9995,11.0002,0.6219,0.6225,6.5012,6.1932
2.9803,4.9168,1.8659,10.9999,11.0,11.002,10.9382,-11.6997,-9.47,-2.3263,25.0
2.9886,4.9324,1.871,11.0002,11.0,10.999,10.9587,-0.2409,0.5925,17.6756,25.0
2.997,4.948,1.8693,11.0,11.0,10.9987,11.0012,0.5196,0.5196,6.1235,-2.4249
3.0053,4.9635,1.8632,10.999,11.0193,10.9824,10.9964,-5.6895,-3.9399,25.0,15.5465
3.0136,4.979,1.863,11.0,11.0,10.9983,11.0019,0.5836,0.3373,11.4883,0.5236
3.022,4.9945,1.8514,11.0031,11.0033,10.9869,11.0085,12.2354,17.4388,7.4974,-10.532
3.0304,5.0099,1.853,11.0001,11.0012,10.996,11.0023,0.6757,2.8072,13.506,1.9618
3.0386,5.0253,1.8465,11.0,11.0,10.9993,11.0009,0.4506,0.4499,2.4975,-2.0268
3.047,5.0407,1.8422,11.0005,11.0008,10.9976,11.0002,5.2815,9.0544,17.337,14.1493
3.0552,5.056,1.8423,11.0,11.0,10.9991,11.0008,0.4865,0.4852,5.987,2.5051
3.0636,5.0713,1.8302,11.0004,10.9999,11.0108,10.99,15.6668,18.4586,-17.6887,0.6714
3.0719,5.0866,1.8298,11.0,11.0,11.0029,10.9968,2.2543,3.4123,-1.0281,7.9598
3.0803,5.1018,1.8248,11.0,11.0,11.0003,10.9999,0.3698,0.3698,2.0601,-0.0911
3.0886,5.1169,1.8149,11.0,11.0,10.9995,11.0006,8.2124,11.0414,0.9335,-0.3245
3.0969,5.132,1.8115,11.0,11.0001,10.9987,11.0013,0.431,1.244,5.2519,-0.101
3.1053,5.147,1.7998,11.0005,10.9998,11.0108,10.9901,17.422,19.5485,-17.3717,3.7773
3.1136,5.1621,1.8027,11.0,11.0,10.9985,11.0013,1.7471,3.9482,9.6735,6.7005
3.1219,5.1771,1.7971,11.0,11.0,11.0003,11.0,0.3076,0.3076,-1.4602,0.2833
3.1303,5.192,1.7874,11.0,11.0001,10.9985,11.0016,7.3876,10.6529,1.8319,-2.6397
3.1386,5.2068,1.7845,11.0,11.0,10.9988,11.0008,0.5303,0.7658,6.456,3.0156
3.147,5.2216,1.7725,11.0003,10.9997,11.0085,10.9925,16.5186,19.1089,-17.2019,1.7447
3.1553,5.2363,1.7526,11.0,11.0,10.9015,10.7839,2.7694,1.6989,25.0,25.0
3.1637,5.2496,1.5526,10.9999,10.9999,9.4662,9.4422,14.9098,6.8393,25.0,25.0
3.172,5.2619,1.4555,11.0,11.0,9.1086,9.1619,2.4839,2.484,25.0,25.0
3.1803,5.2737,1.4096,11.0,11.0,9.4633,9.0264,1.3242,1.3242,25.0,25.0
3.1886,5.2853,1.3794,11.0,11.0001,8.9395,9.082,0.8766,0.8766,25.0,25.0
3.1969,5.2967,1.3724,11.0001,11.0001,10.4627,10.807,0.2582,0.2582,25.0,25.0
3.2052,5.3081,1.3569,11.0,11.0,10.447,10.3348,1.1802,1.1802,25.0,25.0
3.2136,5.3193,1.3383,11.0,11.0,10.8953,10.2628,0.9434,0.9433,25.0,25.0
3.2219,5.3304,1.3222,11.0,11.0,10.4186,10.3874,1.1198,1.1198,25.0,25.0
3.2302,5.3413,1.3104,11.0,11.0,11.0,11.0,0.5045,0.5045,19.7538,17.8734
3.2385,5.3522,1.3072,11.0,11.0,11.0,11.0,0.2881,0.2881,0.3128,0.2885
3.2468,5.363,1.2896,11.0,11.0,10.9059,11.0,0.6633,0.6634,25.0,19.5239
3.2552,5.3737,1.2835,11.0,11.0,11.0,10.9999,0.3864,0.3864,4.5001,1.5545
3.2636,5.3842,1.2545,11.0,11.0,9.1462,10.0131,1.4,1.4,25.0,25.0
3.2719,5.3946,1.2496,11.0,11.0,10.7444,10.9999,0.1714,0.1714,25.0,4.133
3.2802,5.4049,1.2361,11.0,11.0,10.8571,10.85,0.7954,0.7955,25.0,25.0
3.2885,5.4152,1.2279,11.0,11.0,11.0,10.9999,0.47,0.47,6.3096,4.5976
3.2969,5.4253,1.2055,11.0,11.0,10.5746,9.6879,1.2593,1.2593,25.0,25.0
3.3094,5.4404,1.2302,10.9203,10.9999,11.0,11.0,25.0,17.8639,-2.309,-2.3077
3.3177,5.4507,1.2393,11.0,11.0,11.0,10.9998,3.024,6.7134,17.5784,19.2415
3.326,5.4612,1.2647,11.0,11.0,11.0,10.9998,20.8405,23.2779,2.6457,1.0991
3.3344,5.4717,1.2616,11.0,10.9999,10.5854,11.0,2.1302,1.1165,25.0,23.6227
3.3427,5.4822,1.2768,11.0,11.0,11.0,10.9998,16.3058,17.8492,8.426,4.5629
3.351,5.4929,1.2717,11.0,11.0,10.8111,10.5518,0.8832,0.8576,25.0,25.0
3.3593,5.5034,1.2622,11.0,11.0,11.0,10.9998,0.5263,0.5264,8.055,7.8682
3.3677,5.514,1.2657,11.0,10.9999,10.4056,10.6322,2.5838,2.1033,25.0,25.0
3.3761,5.5245,1.2496,11.0,11.0,10.5722,10.9999,0.8633,0.8633,25.0,18.0187
3.3844,5.5349,1.2519,11.0002,10.9997,10.3291,10.595,4.5197,4.0236,25.0,25.0
3.3928,5.5452,1.2306,11.0,11.0,9.6491,10.6308,0.6045,0.6045,25.0,25.0
3.4011,5.5555,1.2313,11.0,11.0,11.0,11.0,0.2738,0.3309,1.3442,0.2756
3.4094,5.5656,1.2164,11.0,11.0,11.0,10.9999,0.6406,0.6406,23.4868,14.641
3.4177,5.5758,1.2289,11.0,11.0,11.0,11.0,9.316,14.1832,2.8936,-1.0334
3.4262,5.586,1.2165,11.0,11.0,10.3415,10.9999,0.7344,0.7366,25.0,19.8311
3.4344,5.5961,1.2265,11.0,11.0,11.0,10.9999,12.8917,15.0063,19.6964,-0.5962
3.4427,5.6063,1.2142,11.0,11.0,10.636,10.2723,1.207,1.1469,25.0,25.0
3.451,5.6164,1.2242,10.9999,10.9999,11.0,10.9999,13.6847,11.4993,6.7723,3.1884
3.4593,5.6266,1.2162,11.0,11.0,10.6415,10.5985,0.8861,0.8789,25.0,25.0
3.4677,5.6367,1.2126,11.0,11.0,11.0,10.9998,6.9621,3.1058,8.2383,6.7377
3.476,5.6468,1.2114,11.0,10.9998,10.3105,10.5895,0.9947,2.8896,25.0,25.0
3.4843,5.6568,1.2004,11.0,11.0,10.9486,10.9999,0.531,0.5311,25.0,10.5535
3.4927,5.6669,1.2068,11.0,10.9999,11.0,10.7906,6.5057,0.6973,2.19,25.0
3.5052,5.6818,1.1944,10.9999,11.0,11.0,10.9998,13.2731,3.5043,11.2715,12.8191
3.5177,5.6967,1.1813,11.0,11.0,10.9778,10.9998,0.6896,0.6897,25.0,23.2191
3.5302,5.7115,1.1871,11.0,11.0,11.0,10.8976,2.7259,0.5147,0.5142,25.0
3.5427,5.7262,1.1771,11.0,10.9999,10.9999,10.9999,8.2382,11.3404,23.7777,1.6502
3.5552,5.7408,1.1603,11.0,11.0,11.0,10.9998,0.5827,0.5827,21.9559,20.4547
3.5677,5.7554,1.1644,11.0,11.0,10.3733,10.7722,1.0303,1.0304,25.0,25.0
3.5802,5.77,1.1723,11.0,11.0,11.0,10.9999,6.2893,6.7436,6.9427,0.4564
3.5927,5.7844,1.1541,11.0,11.0,10.9789,10.6855,12.9376,-0.0287,25.0,25.0
3.6051,5.7988,1.1444,11.0,11.0,10.5853,10.4164,0.9251,0.9254,25.0,25.0
3.6177,5.8131,1.1502,11.0,11.0,11.0,10.9999,1.8134,6.9023,2.3372,1.0546
3.6302,5.8274,1.1421,11.0,10.9999,10.9954,10.9999,8.9425,12.426,25.0,9.1958
3.6427,5.8416,1.1253,11.0,11.0,10.4691,10.078,1.2768,1.2767,25.0,25.0
3.6552,5.8557,1.1289,11.0,11.0,11.0,10.3331,2.2983,0.6533,3.0785,25.0
3.6677,5.8697,1.1185,11.0,11.0,11.0,10.9998,8.1685,5.1033,8.6683,7.3956
3.6802,5.8836,1.1036,11.0,11.0,10.3556,10.9462,0.7095,0.7095,25.0,25.0
3.6927,5.8976,1.1143,11.0,11.0,11.0,10.541,1.2736,0.7037,2.6346,25.0
3.7052,5.9115,1.1185,11.0,11.0,11.0,10.9999,3.4512,7.6207,8.2825,6.5179
3.7177,5.9253,1.1084,11.0,10.9999,10.4116,10.9999,4.6661,8.6785,25.0,23.0581
3.7303,5.9392,1.1053,11.0,11.0,11.0,10.8156,0.7102,0.7101,2.4413,25.0
3.7428,5.9529,1.098,11.0,11.0,11.0,10.9999,3.0047,4.2774,9.5236,4.8511
3.7552,5.9665,1.0854,11.0,10.9999,11.0,10.9158,11.7593,4.8975,24.2718,25.0
3.7677,5.98,1.0747,11.0,11.0,10.2685,10.4939,1.14,1.1403,25.0,25.0
3.7803,5.9936,1.0814,11.0,10.9999,11.0,11.0,0.509,1.6798,12.9899,5.4127
3.7928,6.0069,1.0677,11.0,10.9999,11.0,10.9998,10.3773,5.5288,22.3055,24.9424
3.8052,6.0201,1.0512,11.0,11.0,10.5761,10.3361,0.9313,0.9313,25.0,25.0
3.8177,6.0334,1.0612,11.0,11.0,11.0,10.9999,0.3213,0.8785,2.2988,1.8074
3.8302,6.0466,1.058,11.0,10.9999,10.9049,10.9999,3.26,4.9867,25.0,23.9942
3.8428,6.0597,1.0452,11.0,10.9999,10.8407,10.1372,10.7129,4.2139,25.0,25.0
3.8552,6.0728,1.0484,11.0,11.0,11.0,11.0,0.3027,0.3027,1.0422,0.3037
3.8677,6.0858,1.0418,11.0,11.0,11.0,10.9999,2.1955,3.1755,22.729,17.8091
3.8803,6.0988,1.0395,11.0,10.9999,10.5012,10.9999,13.1111,11.3053,25.0,22.5902
3.8927,6.1117,1.0315,11.0,11.0,11.0001,10.7795,0.644,0.644,1.3657,25.0
3.9052,6.1245,1.0258,11.0,11.0,11.0,10.9999,0.4656,0.4661,7.516,6.9955
3.9178,6.1373,1.0231,11.0,11.0,11.0,10.9998,8.3051,13.6382,22.5638,24.4097
3.9303,6.15,1.0078,11.0,11.0,10.3522,10.5329,1.0866,1.0866,25.0,25.0
3.9427,6.1627,1.0169,11.0,11.0,11.0,10.9999,0.4503,0.451,7.5352,3.4158
3.9553,6.1754,1.0165,11.0,10.9999,11.0,10.797,5.0722,3.4117,22.4046,25.0
3.9678,6.1881,1.0119,11.0,10.9999,10.7585,10.6496,12.6634,6.6491,25.0,25.0
3.9803,6.2006,1.0035,11.0,11.0,11.0,10.9999,0.3976,0.3985,3.4701,3.7038
3.9928,6.2131,0.9924,11.0,10.9999,11.0,10.9999,2.8962,1.7869,22.5157,11.874
4.0052,6.2254,0.9818,11.0,10.9999,10.6778,9.7761,17.8984,3.0171,25.0,25.0
4.0177,6.2376,0.9799,11.0,11.0,11.0,10.9999,0.3366,0.3366,2.0761,1.0672
4.0302,6.2499,0.9819,11.0,11.0,11.0,10.9998,0.5081,1.9323,10.106,13.9129
4.0427,6.2621,0.9723,11.0,10.9999,10.4899,10.7275,9.9225,9.0658,25.0,25.0
4.0552,6.2742,0.9674,11.0,11.0,11.0,11.0,0.3107,0.3107,1.4126,0.3116
4.0677,6.2863,0.9685,11.0,11.0,11.0,10.9999,0.2678,0.2783,21.3995,19.7845
4.0802,6.2984,0.9708,11.0,10.9999,10.5751,10.9999,4.8607,2.5518,25.0,22.7191
4.0927,6.3105,0.9593,11.0001,11.0,11.0,10.4527,7.2399,0.3323,0.3323,25.0
4.1051,6.3224,0.9497,11.0,11.0,11.0,10.9999,0.5123,0.5128,7.1869,7.7398
4.1177,6.3343,0.9526,11.0,10.9999,10.7091,10.9999,4.2847,2.7403,25.0,22.1203
4.1302,6.3461,0.9487,11.0001,10.9999,10.5852,10.5216,11.0524,14.9804,25.0,25.0
4.1427,6.3578,0.9381,11.0,11.0,11.0,10.9999,0.3403,0.3403,8.7604,5.6422
4.1554,6.3695,0.931,11.0,11.0,11.0,10.7421,0.4814,0.4827,18.6296,25.0
4.1677,6.3811,0.9306,11.0,10.9999,10.8042,10.6185,8.3415,7.2319,25.0,25.0
4.1802,6.3927,0.9177,11.0,11.0,11.0,10.9999,0.3806,0.3806,2.4935,3.4431
4.1927,6.4041,0.9159,11.0,11.0,11.0,10.9999,0.5582,0.5595,19.3228,10.5384
4.2052,6.4156,0.9228,11.0,10.9999,10.89,10.5038,5.2734,5.1075,25.0,25.0
4.2177,6.4271,0.9254,11.0,11.0,11.0,10.9999,8.7747,8.4711,-0.049,1.3677
4.2301,6.4386,0.9147,11.0,11.0,10.835,10.9999,0.2181,0.2181,25.0,24.8496
4.2427,6.4499,0.8862,11.0,11.0,9.4557,9.8287,1.4068,1.3269,25.0,25.0
4.2552,6.461,0.8974,11.0,10.9999,11.0,11.0,7.5831,8.8038,-0.6508,-0.6498
4.2677,6.4721,0.8836,11.0,11.0,11.0,10.9999,0.3141,0.3141,20.7249,10.4702
4.2802,6.4834,0.8994,11.0,11.0,10.6835,10.9999,0.6773,0.6828,25.0,22.3518
4.2927,6.4946,0.9024,11.0001,10.9999,11.0,10.6411,16.893,4.6019,-0.6064,25.0
4.3051,6.5057,0.8847,11.0,11.0,11.0,10.9999,0.4361,0.4361,8.0203,10.785
4.3177,6.5168,0.8811,11.0,11.0,11.0,10.8288,0.6857,0.6872,23.303,25.0
4.3302,6.5278,0.8802,11.0,10.9999,10.3773,10.5977,6.6064,5.306,25.0,25.0
4.3427,6.5387,0.8741,11.0,11.0,11.0,10.9998,8.6575,5.4695,11.0777,7.0966
4.3552,6.5496,0.8658,11.0,11.0,11.0,10.9999,0.5662,0.5666,20.5493,24.7674
4.3677,6.5604,0.8688,11.0,10.9999,10.6253,10.4473,1.5127,5.6276,25.0,25.0
4.3802,6.5711,0.8665,11.0,11.0,11.0,10.9999,7.7252,12.3041,3.3826,7.4025
4.3927,6.5818,0.8435,11.0,11.0,10.3252,11.0002,0.869,0.869,25.0,21.7981
4.4052,6.5924,0.8501,11.0,10.9999,10.8191,10.7127,0.9085,1.9244,25.0,25.0
4.4178,6.603,0.853,11.0,11.0,11.0,10.9999,8.9192,11.0246,0.8907,-0.0969
4.4302,6.6135,0.8342,11.0,11.0,11.0,10.9999,0.5448,0.5448,19.3373,9.749
4.4426,6.624,0.8401,11.0,11.0,10.7939,10.4851,0.8771,0.8656,25.0,25.0
4.4552,6.6346,0.8559,11.0,11.0,11.0,10.9999,4.3665,7.3616,0.5901,1.4952
4.4677,6.6451,0.8351,11.0,10.9999,11.0,10.6126,2.7254,8.41,24.6554,25.0
4.4802,6.6555,0.8234,11.0,11.0,10.3319,10.8523,0.7295,0.7295,25.0,25.0
4.4926,6.6657,0.8253,11.0,11.0,11.0,11.0,3.4382,3.2724,-0.1157,-0.1144
4.5051,6.6758,0.8154,11.0,11.0,11.0,10.9999,8.6284,11.2756,15.961,17.6591
4.5177,6.686,0.797,11.0,11.0,9.5636,10.1285,1.2979,1.2979,25.0,25.0
4.5302,6.6961,0.814,11.0,11.0,11.0,10.6542,3.86,0.4335,0.4329,25.0
4.5426,6.7062,0.8109,11.0,11.0,11.0,10.9999,7.77,4.7489,5.619,9.4361
4.5552,6.7163,0.7962,11.0,11.0,11.0,10.7743,0.6825,0.6825,22.8377,25.0
4.5678,6.7263,0.7966,11.0,11.0,10.358,10.5318,1.0821,1.082,25.0,25.0
4.5844,6.7395,0.7984,11.0,11.0,11.0,11.0,0.2732,0.5086,0.2726,0.2738
4.6011,6.7527,0.7963,11.0,11.0,11.0,10.9999,1.1224,1.4138,2.352,0.9454
4.6178,6.7657,0.7855,11.0,11.0,11.0,10.9999,2.1455,5.3792,11.9236,4.2193
4.6344,6.7787,0.7783,11.0,11.0,11.0,10.9999,4.4916,4.0896,6.3406,5.1407
4.6512,6.7916,0.782,11.0001,10.9999,11.0,10.9999,5.8057,11.7508,17.3178,18.827
4.6678,6.8044,0.7702,11.0,10.9999,11.0,10.9999,7.2719,6.5573,21.3842,12.3572
4.6845,6.8171,0.7595,11.0,10.9999,11.0,10.9998,11.0312,5.5352,19.9367,22.2388
4.7012,6.8297,0.7505,11.0001,10.9999,9.9518,9.7344,11.5351,15.1176,25.0,25.0
4.7178,6.8422,0.7443,11.0,10.9999,10.4044,10.9071,7.7784,3.988,25.0,25.0
4.7344,6.8546,0.7365,11.0,11.0,10.7696,10.7207,0.9635,0.9635,25.0,25.0
4.7512,6.8668,0.7257,11.0,11.0,10.4064,10.6539,1.0515,1.0515,25.0,25.0
4.7678,6.8791,0.7297,11.0,11.0,11.0,10.5415,0.6749,0.6749,0.675,25.0
4.7845,6.8914,0.7347,11.0,11.0,11.0,11.0,0.3187,0.319,0.9464,1.297
4.8011,6.9036,0.731,11.0,11.0,11.0,10.9999,0.4485,0.449,6.4837,3.493
4.8178,6.9155,0.7179,11.0,11.0,11.0,10.9999,0.2165,0.2172,19.8641,12.2566
4.8344,6.9274,0.7097,11.0,11.0,11.0,10.9999,0.4302,0.4307,8.6,14.1103
4.8512,6.9391,0.7013,11.0,10.9999,11.0,10.9999,0.7233,1.9526,17.9404,23.8137
4.8678,6.9507,0.6942,11.0,11.0,11.0,10.9999,3.4218,1.4751,19.4998,11.3498
4.8844,6.9623,0.7009,11.0,11.0,11.0,10.9999,3.0134,6.5834,18.4351,21.0655
4.9011,6.9739,0.7013,11.0,10.9999,10.7154,10.9999,5.8829,3.8199,25.0,22.534
4.9178,6.9854,0.6858,11.0,11.0,9.6155,9.5745,7.1614,10.6064,25.0,25.0
4.9345,6.9968,0.6763,11.0,10.9999,10.5779,10.8154,2.4675,1.3474,25.0,25.0
4.9512,7.0079,0.6672,11.0,10.9999,10.4908,10.7524,10.7378,10.5571,25.0,25.0
4.9678,7.019,0.6743,11.0001,10.9999,11.0,10.5512,16.4218,10.7024,-0.8378,25.0
4.9845,7.0302,0.6671,11.0,11.0,11.0,10.9999,0.3474,0.3474,1.6149,2.1615
5.0012,7.0413,0.6619,11.0,11.0,11.0,10.9999,0.5514,0.5514,10.7269,5.4507
5.0177,7.0523,0.6564,11.0,11.0,11.0,10.9999,0.2862,0.2862,14.2478,9.0145
5.0344,7.0633,0.6535,11.0,11.0,10.9055,10.9999,0.2885,0.2885,25.0,11.6663
5.0511,7.0741,0.64,11.0,11.0,11.0,10.9999,0.524,0.525,22.9959,9.3211
5.0678,7.0848,0.6376,11.0,11.0,11.0,10.8827,0.4638,0.4648,22.4348,25.0
5.0844,7.0955,0.6394,11.0,11.0,11.0,10.9339,0.6791,0.6821,23.8374,25.0
5.1011,7.1061,0.6316,11.0,11.0,10.3342,10.9999,0.729,0.7258,25.0,23.9373
5.1178,7.1165,0.621,11.0,11.0,10.5209,9.8433,6.0197,0.9683,25.0,25.0
5.1344,7.1269,0.6229,11.0,10.9999,10.6226,10.5988,2.7003,7.184,25.0,25.0
5.151,7.1372,0.6208,11.0,10.9999,10.2022,10.5431,6.461,5.56,25.0,25.0
5.1677,7.1474,0.6156,11.0,10.9999,11.0,10.5908,10.3633,4.529,1.366,25.0
5.1844,7.1574,0.6055,11.0,11.0,11.0,10.9999,9.7958,3.0452,1.0713,0.4949
5.2052,7.1698,0.6041,11.0001,10.9999,11.0,10.6921,9.3911,2.3729,-0.0198,25.0
5.226,7.1823,0.5971,11.0,11.0,10.6272,10.5121,1.0432,2.0786,25.0,25.0
5.2468,7.1945,0.5806,11.0,11.0,10.159,10.7136,0.7836,0.7858,25.0,25.0
5.2677,7.2066,0.5733,11.0,11.0,11.0,10.6619,0.5954,0.5954,23.5833,25.0
5.2885,7.2186,0.5624,11.0,11.0,10.5887,10.9999,3.2717,0.5787,25.0,15.4661
5.3094,7.2303,0.5626,11.0,11.0,11.0,10.9999,10.2613,8.6752,7.4555,3.9065
5.3302,7.242,0.5725,11.0,11.0,11.0,10.9999,6.0895,5.6841,4.518,1.3512
5.351,7.2536,0.556,11.0,11.0,11.0,10.6785,1.5247,0.5562,6.0801,25.0
5.3718,7.2649,0.5349,11.0,11.0,10.5418,10.1701,0.9461,0.9469,25.0,25.0
5.3926,7.2761,0.5317,11.0,11.0,10.6605,10.9999,0.8754,0.8757,25.0,24.5834
5.4136,7.2873,0.5343,11.0,11.0,10.8887,10.1001,13.0081,2.602,25.0,25.0
5.4344,7.2984,0.5284,11.0,11.0,11.0,10.9999,5.0423,9.5592,18.373,15.263
5.4552,7.3093,0.5275,11.0,11.0,11.0,10.9999,3.9757,6.7836,8.3152,7.1763
5.476,7.3202,0.5253,11.0,11.0,11.0,10.9999,0.6288,0.9556,6.7678,3.6997
5.4968,7.3308,0.5036,11.0,11.0,11.0,10.5085,0.7176,0.7179,2.4045,25.0
5.5176,7.3412,0.4913,11.0,11.0,10.3093,10.5885,1.1099,1.1099,25.0,25.0
5.5385,7.3516,0.4988,11.0,10.9999,10.6892,10.9252,15.2714,5.1197,25.0,25.0
5.5593,7.3619,0.4906,11.0,10.9999,11.0,10.6085,7.8886,9.5536,24.9404,25.0
5.5803,7.372,0.4852,11.0,11.0,10.9174,10.9999,5.1584,3.7826,25.0,9.2593
5.6012,7.382,0.4808,11.0,11.0,11.0,10.9999,0.4519,1.857,8.6047,7.5936
5.626,7.3937,0.4554,11.0,11.0,10.2617,10.5014,1.1305,1.1305,25.0,25.0
5.6511,7.4053,0.4679,11.0,11.0,11.0,10.9999,3.5758,6.1835,19.3639,21.639
5.6761,7.4169,0.4611,11.0,11.0,11.0,11.0,0.448,0.4479,6.8563,3.2322
5.701,7.4281,0.4484,11.0,10.9999,10.6333,10.6498,14.4097,5.8916,25.0,25.0
5.726,7.4393,0.4429,11.0,11.0,11.0,10.9999,0.5412,0.5402,23.5135,9.5697
5.751,7.4501,0.424,11.0,11.0,11.0,10.5986,0.7174,0.7174,3.2489,25.0
5.776,7.4608,0.4335,11.0,10.9999,10.4157,10.9999,5.096,4.3427,25.0,21.2032
5.801,7.4716,0.4235,11.0,11.0,11.0,10.9999,0.5369,0.5373,9.5281,6.7448
5.8262,7.4819,0.4142,11.0001,10.9999,10.2855,10.6849,9.3208,13.6597,25.0,25.0
