Tiempo,Posición_Y,Velocidad_Y,Velocidad_Rueda_1,velocidad_Rueda_2,velocidad_Rueda_3,velocidad_Rueda_4,Fuerza_Rueda_1,Fuerza_Rueda_2,Fuerza_Rueda_3,Fuerza_Rueda_4
6.9464,11.815,1.9948,11.2,11.2,11.1956,11.1986,1.3525,1.3525,25.0,20.8706
6.9559,11.8316,2.0016,11.2,11.2,11.1999,11.1993,0.7209,0.7208,10.2365,9.348
6.9631,11.8483,1.9936,11.2,11.2,11.1991,11.1991,1.4147,1.4147,24.1899,22.2341
6.9729,11.8649,1.9962,11.2,11.2,11.1992,11.2003,0.7632,0.7632,13.7531,18.6858
6.9798,11.8815,1.9905,11.2,11.2,11.1993,11.1835,1.3253,1.3253,16.3476,25.0
6.9883,11.8981,1.9975,11.2,11.2,11.1993,11.1999,0.6341,0.6341,7.862,9.0057
6.9964,11.9147,1.9887,11.2,11.2,11.1992,11.1991,1.3906,1.3906,20.2061,23.0959
7.0061,11.9313,1.9935,11.2,11.2,11.197,11.2019,0.9781,0.9781,16.5209,9.1289
7.013,11.9474,1.9042,8.3333,8.3333,8.3333,8.3334,2.0519,2.0519,-14.8931,-14.8634
7.0226,11.9629,1.8417,8.3333,8.3333,8.3333,8.3334,1.088,1.088,-7.5663,-9.0664
7.0296,11.9781,1.8231,8.3333,8.3333,8.3333,8.3334,0.3773,0.3773,-0.2637,-2.8455
7.0393,11.9927,1.7294,8.3333,8.3333,8.3331,8.3334,1.6061,1.6061,-13.287,-11.8203
7.0463,12.0067,1.6752,8.3333,8.3333,8.3332,8.3335,0.6921,0.6921,-5.5162,-3.9777
7.0559,12.0204,1.6221,8.3333,8.3333,8.3334,8.3333,2.063,2.063,-15.2766,-16.2627
7.063,12.0335,1.5515,8.3333,8.3333,8.3332,8.3334,1.4695,1.4695,-11.1324,-14.1098
7.0729,12.0461,1.4882,8.3333,8.3333,8.3332,8.3335,2.1859,2.1859,-16.0317,-15.6497
7.0797,12.0581,1.4266,8.3333,8.3333,8.3332,8.3335,1.0575,1.0575,-8.923,-6.9107
7.0895,12.0699,1.4111,8.3333,8.3333,8.3333,8.3333,0.2588,0.2588,0.2611,0.2567
7.0964,12.0813,1.3675,8.3333,8.3333,8.3325,8.3328,0.967,0.967,11.7921,9.3236
7.1063,12.0926,1.3491,8.3333,8.3333,8.3334,8.3337,0.6592,0.6592,-3.212,-4.4146
7.1131,12.1037,1.3306,8.3333,8.3333,8.3318,8.3329,1.1173,1.1173,13.8585,13.5212
7.1228,12.1146,1.3105,8.3333,8.3333,8.3329,8.3342,0.8414,0.8414,-1.5901,-3.8599
7.1297,12.1254,1.2872,8.3333,8.3333,8.3333,8.331,1.1627,1.1627,13.5066,14.3652
7.1395,12.136,1.2665,8.3333,8.3333,8.3342,8.3334,0.841,0.841,-3.9773,-3.1783
7.1465,12.1464,1.2391,8.3333,8.3333,8.3353,8.3287,1.7448,1.7448,9.8376,20.459
7.1564,12.1564,1.1899,8.3333,8.3333,8.3286,8.3353,1.8021,1.8021,17.0295,8.2438
7.1673,12.1712,1.1961,8.3332,8.3333,8.3333,8.3333,5.7647,-0.1351,-0.1386,-0.1359
7.176,12.1831,1.474,8.3329,8.3392,8.3333,8.3333,-44.9404,-33.3116,-4.3426,-4.3426
7.1841,12.1962,1.5979,8.3335,8.3331,8.3333,8.3333,-30.672,-49.134,-1.7665,-1.7665
7.1924,12.2099,1.6537,8.3332,8.3335,8.3333,8.3333,-24.102,-26.004,-1.6702,-1.6702
7.2007,12.2239,1.6901,8.3332,8.3334,8.3333,8.3333,-12.1607,-13.1656,-0.481,-0.481
7.209,12.2381,1.7149,8.3335,8.3333,8.3333,8.3333,-18.3072,-0.7005,-0.7005,-0.7005
7.2172,12.2526,1.7494,8.3332,8.3334,8.3333,8.3333,-13.0025,-13.1107,-0.5097,-0.5097
7.226,12.2673,1.7585,8.3333,8.3335,8.3333,8.3333,-2.7685,-3.2765,0.0905,0.0905
7.2339,12.2822,1.7967,8.3334,8.3335,8.3333,8.3333,-14.3145,-14.8999,-0.6427,-0.6427
7.2428,12.2972,1.8082,8.3333,8.3334,8.3333,8.3333,-3.0425,-5.1095,0.0303,0.0303
7.2505,12.3125,1.8408,8.3334,8.3334,8.3333,8.3333,-12.7528,-17.1721,-0.8251,-0.8251
7.2591,12.328,1.861,8.3332,8.3334,8.3333,8.3333,-6.7412,-15.7371,-0.3523,-0.3523
7.2672,12.3435,1.8725,8.3334,8.3333,8.3333,8.3333,-15.8937,-0.365,-0.3644,-0.3644
7.2757,12.3593,1.8971,8.3333,8.3333,8.3333,8.3333,-9.1474,-11.5233,-0.3691,-0.3691
7.2838,12.3752,1.9033,8.3334,8.3334,8.3333,8.3333,-0.9428,-2.8681,0.1108,0.1108
7.2925,12.3912,1.9284,8.3333,8.3334,8.3333,8.3333,-15.2333,-16.8078,-0.7461,-0.7461
7.3006,12.4073,1.9443,8.3333,8.3333,8.3333,8.3333,-7.4431,-8.1349,-0.173,-0.173
7.3092,12.4236,1.9588,8.3334,8.3334,8.3333,8.3333,-15.8758,-1.2997,-0.4227,-0.4227
7.3172,12.4402,1.9914,8.3333,8.3334,8.3333,8.3333,-15.6521,-13.444,-0.5598,-0.5598
7.3262,12.4568,1.9978,8.3334,8.3334,8.3333,8.3333,-1.5035,-5.2192,0.0424,0.0424
7.3339,12.4735,2.0149,8.3332,8.3333,8.3333,8.3333,-17.6796,-16.7613,-0.8817,-0.8817
7.3424,12.4905,2.04,8.3332,8.3334,8.3333,8.3333,-18.5423,-17.7459,-0.6611,-0.6611
7.3505,12.5075,2.0439,8.3333,8.3333,8.3333,8.3333,-2.1706,-3.001,0.0813,0.0813
7.3588,12.5247,2.0673,8.3334,8.3334,8.3333,8.3333,-14.0503,-18.0931,-0.7472,-0.7472
7.3673,12.542,2.0883,8.3333,8.3334,8.3333,8.3333,-13.0936,-20.6916,-0.5533,-0.5533
7.3757,12.5594,2.0909,8.3333,8.3333,8.3333,8.3333,-0.5063,-3.2624,0.1011,0.1011
7.3839,12.5771,2.129,8.3333,8.3334,8.3333,8.3333,-26.7531,-25.2656,-1.1593,-1.1593
7.3923,12.5949,2.1393,8.3333,8.3334,8.3333,8.3333,-6.331,-7.6121,-0.1235,-0.1235
7.4005,12.6128,2.1494,8.3334,8.3334,8.3333,8.3333,-15.6856,-2.3348,-0.4079,-0.4079
7.409,12.6309,2.1816,8.3333,8.3334,8.3333,8.3333,-19.2685,-25.8231,-0.9679,-0.9679
7.4173,12.6491,2.1899,8.3333,8.3333,8.3333,8.3333,-4.6893,-6.5967,-0.0774,-0.0774
7.4257,12.6674,2.1994,8.3334,8.3334,8.3333,8.3333,-16.4035,-4.006,-0.4262,-0.4262
7.4339,12.686,2.2278,8.3333,8.3334,8.3333,8.3333,-10.8915,-14.1513,-0.479,-0.479
7.4423,12.7046,2.2382,8.3333,8.3333,8.3333,8.3333,-6.1246,-7.8184,-0.1445,-0.1445
7.4505,12.7233,2.2494,8.3333,8.3334,8.3333,8.3333,-18.1436,-3.1585,-0.4747,-0.4747
7.4591,12.7422,2.276,8.3333,8.3333,8.3333,8.3333,-14.2742,-13.8946,-0.5892,-0.5892
7.4673,12.7613,2.2945,8.3333,8.3333,8.3333,8.3333,-6.8024,-7.7563,-0.1734,-0.1734
7.4759,12.7805,2.3061,8.3334,8.3334,8.3333,8.3333,-15.336,-3.9878,-0.4592,-0.4592
7.4839,12.7999,2.3333,8.3333,8.3334,8.3333,8.3333,-12.3237,-14.9759,-0.618,-0.618
7.4923,12.8194,2.3481,8.3333,8.3333,8.3333,8.3333,-8.267,-9.1189,-0.2702,-0.2702
7.5006,12.839,2.3547,8.3333,8.3333,8.3333,8.3333,-4.5622,-5.411,-0.0657,-0.0657
7.5091,12.8588,2.3812,8.3333,8.3334,8.3333,8.3333,-16.3361,-17.8368,-0.8976,-0.8976
7.5173,12.8788,2.4035,8.3333,8.3333,8.3333,8.3333,-12.0802,-11.5869,-0.4728,-0.4728
7.5218,12.8888,2.4108,8.3333,8.3333,8.3333,8.3333,-9.5928,-10.2574,-0.3379,-0.3379
7.5256,12.8989,2.4159,8.3333,8.3333,8.3333,8.3333,-6.9765,-8.419,-0.2093,-0.2093
7.5296,12.909,2.4193,8.3333,8.3333,8.3333,8.3333,-4.7467,-6.6452,-0.1066,-0.1066
7.5339,12.9192,2.4391,8.3333,8.3334,8.3333,8.3333,-17.5925,-18.0767,-1.0797,-1.0797
7.5399,12.9294,2.4547,8.3333,8.3334,8.3333,8.3333,-14.2949,-16.2228,-0.8245,-0.8245
7.5423,12.9397,2.4668,8.3333,8.3334,8.3333,8.3333,-11.3581,-14.3384,-0.6151,-0.6151
7.5463,12.95,2.476,8.3333,8.3333,8.3333,8.3333,-8.7695,-12.4707,-0.4444,-0.4444
7.5505,12.9603,2.483,8.3333,8.3333,8.3333,8.3333,-7.4822,-10.012,-0.3122,-0.3122
7.5557,12.9707,2.488,8.3333,8.3333,8.3333,8.3333,-5.9073,-7.5759,-0.1926,-0.1926
7.559,12.9811,2.4915,8.3333,8.3333,8.3333,8.3333,-4.3176,-6.3331,-0.1128,-0.1128
7.563,12.9915,2.5026,8.3333,8.3334,8.3333,8.3333,-15.9858,-5.3342,-0.5567,-0.5567
7.5672,13.002,2.5212,8.3333,8.3334,8.3333,8.3333,-15.7424,-17.6737,-0.9833,-0.9833
7.5725,13.0126,2.5357,8.3333,8.3333,8.3333,8.3333,-13.8156,-14.4342,-0.7457,-0.7457
7.5756,13.0232,2.5469,8.3333,8.3333,8.3333,8.3333,-11.9289,-11.5988,-0.5542,-0.5542
7.5796,13.0338,2.5554,8.3333,8.3333,8.3333,8.3333,-10.1586,-9.1568,-0.4,-0.4
7.584,13.0445,2.5496,8.3333,8.3333,8.3333,8.3334,-6.3351,-8.2732,-8.471,-5.6964
7.5892,13.0547,2.4466,8.3333,8.3334,9.2721,9.5983,6.6277,-1.8318,-50.0,-50.0
7.5964,13.0738,2.262,8.3333,8.3333,11.651,14.5111,-8.2478,-8.4417,-50.0,-50.0
7.6061,13.092,2.1574,8.3334,8.3335,8.7424,12.1186,-3.4131,-6.7704,-50.0,-50.0
7.613,13.1096,2.097,8.3333,8.3334,8.3333,8.3334,1.6942,-5.8656,-16.0531,-33.9755
7.6226,13.127,2.0883,8.3333,8.3333,8.3333,8.3333,-14.9545,-15.917,-5.5017,-17.4484
7.6297,13.1444,2.0809,8.3333,8.3333,8.3333,8.3334,-8.0482,-7.2082,-15.3099,-6.7704
7.6391,13.1616,2.0642,8.3333,8.3334,8.3333,8.3333,0.3922,-3.5544,-6.3972,0.3913
7.6463,13.179,2.0827,8.3333,8.3334,8.3333,8.3334,-13.8401,-14.2131,-0.2767,-9.8704
7.6559,13.1963,2.0776,8.3333,8.3333,8.3333,8.3334,-3.0174,-9.1025,-6.8327,-1.7439
7.663,13.2136,2.0871,8.3334,8.3334,8.3333,8.3333,-15.9865,-2.7941,-0.4856,-0.5398
7.6726,13.2311,2.1053,8.3333,8.3333,8.3333,8.3334,-12.3202,-10.8227,-0.2912,-6.421
7.6797,13.2486,2.0986,8.3333,8.3334,8.3333,8.3333,-3.9392,-5.9701,-8.5883,0.3312
7.6892,13.2662,2.1143,8.3333,8.3334,8.3333,8.3333,-16.946,-18.755,-1.9922,-1.1214
7.6964,13.2839,2.1375,8.3333,8.3333,8.3333,8.3333,-15.0199,-11.0667,-0.1071,-11.36
7.7063,13.3017,2.1214,8.3333,8.3333,8.3333,8.3333,0.5451,-2.7041,-7.9981,-0.625
7.713,13.3194,2.1384,8.3333,8.3333,8.3333,8.3334,-22.023,-14.4326,-0.6933,-15.0401
7.7231,13.3372,2.1291,8.3333,8.3333,8.3333,8.3334,-5.6858,-5.9826,-13.1829,-6.3064
7.7297,13.3548,2.1097,8.3333,8.3333,8.3333,8.3333,0.4292,-3.0976,-6.7697,0.2316
7.7394,13.3725,2.1229,8.3333,8.3333,8.3333,8.3333,-14.0994,-14.8587,-0.586,-13.6662
7.7463,13.3902,2.1183,8.3333,8.3333,8.3333,8.3334,-7.7365,-6.9849,-13.9151,-5.3544
7.7562,13.4077,2.1024,8.3333,8.3334,8.3333,8.3333,0.405,-3.9117,-6.9399,0.411
7.7631,13.4255,2.1386,8.3333,8.3333,8.3333,8.3333,-22.8182,-22.6756,-0.6078,-12.8631
7.7726,13.4433,2.1281,8.3333,8.3333,8.3333,8.3334,-7.6117,-8.2076,-13.4597,-9.7181
7.7797,13.4609,2.124,8.3334,8.3333,8.3333,8.3334,-12.1404,-1.2368,-4.6995,-1.8202
7.7892,13.4787,2.1347,8.3333,8.3333,8.3333,8.3333,-10.2159,-9.0271,0.0849,-11.0735
7.7963,13.4964,2.1147,8.3333,8.3333,8.3333,8.3334,-0.3393,-4.4688,-9.9862,-3.4494
7.8061,13.514,2.1146,8.3334,8.3333,8.3333,8.3334,-13.4929,-1.7137,-5.6878,-0.7459
7.813,13.5317,2.1243,8.3333,8.3333,8.3333,8.3333,-11.8972,-9.4579,-0.0534,-9.8301
7.8227,13.5492,2.1028,8.3333,8.3333,8.3333,8.3334,-4.2773,-11.3021,-19.4999,-3.2912
7.8297,13.5668,2.1185,8.3333,8.3333,8.3333,8.3333,-15.7435,-18.9894,-3.8692,-1.0262
7.8392,13.5845,2.1243,8.3333,8.3333,8.3333,8.3334,-6.9223,-7.504,-13.1957,-7.2116
7.8464,13.6021,2.1063,8.3333,8.3333,8.3333,8.3333,0.4199,-3.8563,-6.7128,-0.0041
7.8558,13.6198,2.1205,8.3333,8.3333,8.3333,8.3333,-13.7815,-14.3687,-0.5699,-12.8438
7.863,13.6374,2.1172,8.3333,8.3333,8.3333,8.3334,-7.5624,-6.7869,-12.9752,-4.9035
7.8726,13.655,2.1025,8.3333,8.3333,8.3333,8.3333,0.3894,-3.6964,-6.441,0.3948
7.8797,13.6726,2.1244,8.3333,8.3333,8.3333,8.3334,-24.6201,-16.4725,-0.4022,-14.8466
7.8893,13.6903,2.1193,8.3333,8.3333,8.3333,8.3334,-6.4964,-7.4325,-12.8735,-5.4008
7.8963,13.7079,2.1057,8.3333,8.3333,8.3333,8.3333,0.5059,-3.6614,-8.9938,0.5154
7.906,13.7256,2.1287,8.3333,8.3333,8.3333,8.3333,-27.9641,-18.6618,-0.5143,-16.6507
7.913,13.7432,2.1148,8.3333,8.3333,8.3333,8.3334,-2.9623,-6.3155,-9.3922,-2.8792
7.9226,13.7609,2.1202,8.3334,8.3333,8.3333,8.3333,-11.9374,-2.3848,-2.1434,-0.3968
7.9297,13.7786,2.1357,8.3333,8.3333,8.3333,8.3333,-10.5956,-9.9482,-0.014,-10.183
7.9395,13.7963,2.1142,8.3333,8.3333,8.3333,8.3333,-2.7272,-10.6056,-17.989,-3.6394
7.9464,13.8139,2.1179,8.3333,8.3333,8.3333,8.3333,-14.5751,-1.8612,-4.0841,-0.3111
7.9559,13.8317,2.13,8.3333,8.3333,8.3333,8.3333,-12.4472,-9.8731,-0.1069,-9.3471
7.963,13.8493,2.11,8.3333,8.3333,8.3333,8.3333,-4.5894,-11.7166,-19.4861,-2.669
7.9726,13.8669,2.1143,8.3333,8.3333,8.3333,8.3334,-17.1717,-17.8371,-2.5115,-14.0831
7.9797,13.8845,2.1149,8.3333,8.3333,8.3333,8.3334,-7.994,-11.6701,-11.2071,-7.6665
7.9893,13.9021,2.1052,8.3333,8.3333,8.3333,8.3333,0.4629,-13.3043,-12.6295,-0.0807
7.9963,13.9197,2.124,8.3333,8.3333,8.3333,8.3333,-15.0224,-15.6094,-0.2243,-12.8119
8.0058,13.9375,2.123,8.3333,8.3333,8.3333,8.3333,-8.264,-7.6112,-12.9448,-4.7624
8.013,13.9551,2.1097,8.3333,8.3333,8.3333,8.3333,0.378,-4.0274,-6.4263,0.3835
8.0227,13.9728,2.1333,8.3333,8.3333,8.3333,8.3333,-14.2355,-11.5054,-0.4521,-10.3844
8.0297,13.9906,2.1305,8.3333,8.3333,8.3333,8.3333,-4.2653,-5.1849,-12.2429,-4.3431
8.0394,14.0083,2.1172,8.3333,8.3333,8.3333,8.3333,0.4372,-2.2725,-6.8261,0.46
8.0463,14.026,2.1284,8.3333,8.3333,8.3333,8.3333,-13.1543,-13.2093,-0.058,-12.1695
8.056,14.0436,2.1136,8.3333,8.3333,8.3333,8.3333,-2.6335,-8.661,-9.2458,-5.1212
8.063,14.0612,2.1175,8.3333,8.3332,8.3332,8.3334,-15.0209,-6.5586,-6.0898,-1.2669
8.0727,14.079,2.1305,8.3333,8.3333,8.3333,8.3333,-12.721,-10.3397,-0.1256,-9.5533
8.0797,14.0966,2.1115,8.3333,8.3333,8.3333,8.3333,-5.29,-12.2591,-18.9659,-3.3134
8.0893,14.1142,2.1239,8.3333,8.3333,8.3333,8.3333,-16.7219,-17.7738,-8.4166,-0.819
8.0963,14.132,2.1379,8.3333,8.3333,8.3333,8.3333,-20.4723,-12.947,-0.1635,-14.0611
8.1058,14.1497,2.1197,8.3333,8.3333,8.3333,8.3333,0.2966,-3.9117,-9.4694,-1.7335
8.113,14.1675,2.1316,8.3333,8.3333,8.3333,8.3334,-12.17,-15.5005,-0.8819,-15.0755
8.1227,14.1852,2.1288,8.3333,8.3332,8.3333,8.3334,-8.4383,-10.627,-11.1908,-10.1778
8.1297,14.2029,2.1154,8.3333,8.3333,8.3333,8.3333,0.4379,-2.3715,-6.3466,0.0312
8.1394,14.2206,2.1271,8.3333,8.3333,8.3333,8.3333,-13.1441,-14.0583,-0.5992,-13.4154
8.1463,14.2383,2.1214,8.3333,8.3333,8.3333,8.3333,-7.1187,-6.4802,-13.6542,-5.3846
8.1561,14.2559,2.1046,8.3333,8.3333,8.3333,8.3333,0.4104,-3.6776,-6.9022,0.4287
8.1631,14.2736,2.1401,8.3333,8.3332,8.3333,8.3333,-22.1579,-22.1007,-0.5695,-12.7484
8.1723,14.2914,2.1294,8.3333,8.3332,8.3333,8.3334,-7.5142,-8.0244,-13.1984,-9.8507
8.1797,14.3091,2.1134,8.3333,8.3333,8.3333,8.3333,0.497,-1.6107,-7.4034,0.1561
8.1893,14.3267,2.123,8.3333,8.3333,8.3333,8.3333,-12.9385,-13.0622,-0.0214,-12.5247
8.1963,14.3443,2.1073,8.3333,8.3333,8.3333,8.3333,-2.5578,-8.753,-9.4141,-5.2896
8.2053,14.3619,2.11,8.3333,8.3333,8.3333,8.3333,-15.3611,-3.8241,-3.4794,-0.4221
8.213,14.3796,2.1243,8.3333,8.3333,8.3333,8.3333,-12.7562,-10.4133,-0.1535,-9.1486
8.2224,14.3972,2.1071,8.3333,8.3333,8.3334,8.3333,-5.3563,-12.5018,-18.5081,-2.5075
8.2297,14.4148,2.1202,8.3333,8.3333,8.3333,8.3333,-17.0814,-18.0028,-7.9106,-0.8513
8.2384,14.4325,2.1353,8.3333,8.3332,8.3333,8.3333,-20.8643,-13.2798,-0.1959,-13.7572
8.2464,14.4502,2.1178,8.3333,8.3333,8.3333,8.3333,0.1699,-4.0371,-9.3775,-1.52
8.2559,14.4679,2.1305,8.3333,8.3333,8.3333,8.3333,-12.4408,-15.7776,-0.7084,-15.1291
8.263,14.4857,2.1283,8.3333,8.3332,8.3333,8.3334,-8.6084,-10.8976,-11.3321,-10.0591
8.2726,14.5033,2.115,8.3333,8.3333,8.3333,8.3333,0.4307,-2.4605,-6.3837,0.1514
8.2797,14.521,2.1273,8.3333,8.3333,8.3333,8.3333,-13.4442,-14.3738,-0.5463,-13.6042
8.2891,14.5388,2.1217,8.3333,8.3333,8.3333,8.3333,-7.2844,-6.6349,-13.7803,-5.4085
8.2963,14.5563,2.1051,8.3333,8.3333,8.3333,8.3333,0.409,-3.7215,-6.9161,0.4292
8.3065,14.5741,2.1408,8.3334,8.3332,8.3333,8.3333,-22.4058,-22.3298,-0.5699,-12.8396
8.313,14.5919,2.1301,8.3333,8.3332,8.3333,8.3334,-7.5347,-8.0694,-13.2958,-9.8319
8.3228,14.6096,2.1257,8.3333,8.3333,8.3333,8.3333,-11.9885,-1.2466,-4.693,-1.8968
8.3297,14.6274,2.1364,8.3333,8.3333,8.3333,8.3333,-10.0983,-8.8998,0.0962,-10.9582
8.3393,14.6451,2.1164,8.3333,8.3333,8.3333,8.3333,-0.3569,-4.4602,-9.9297,-3.4511
8.3464,14.6627,2.1162,8.3333,8.3333,8.3333,8.3333,-13.4769,-1.7983,-5.7405,-0.7583
8.3559,14.6804,2.1262,8.3333,8.3333,8.3333,8.3333,-11.9271,-9.4952,-0.0779,-9.7692
8.363,14.698,2.105,8.3333,8.3333,8.3333,8.3333,-4.4283,-11.4129,-19.3945,-3.3116
8.3727,14.7156,2.1205,8.3333,8.3333,8.3333,8.3333,-15.5157,-18.7874,-3.8932,-1.0158
8.3797,14.7334,2.1383,8.3333,8.3333,8.3333,8.3333,-8.8918,-6.1341,0.081,-8.3009
8.3892,14.751,2.0968,8.3334,8.3333,8.3333,8.3333,-14.4297,-22.4082,-9.6508,-0.5091
8.3964,14.7681,2.0526,11.7889,11.7753,8.3333,8.3333,-50.0,-50.0,-2.4599,-7.2737
8.4068,14.7852,2.0651,12.2941,12.1736,8.3337,8.3333,-50.0,-50.0,-5.143,-3.9294
8.413,14.8023,2.0311,12.21,12.1398,8.3333,8.3333,-50.0,-50.0,-0.5911,-0.5911
8.4228,14.8187,1.956,11.9329,11.5117,8.3333,8.3333,-50.0,-50.0,-0.6334,-0.6334
8.4298,14.8346,1.8954,11.5408,11.5218,8.3333,8.3333,-50.0,-50.0,-1.3124,-1.3124
8.4394,14.8499,1.8076,9.6203,10.8713,8.3334,8.3334,-50.0,-50.0,0.8061,0.806
8.4463,14.8643,1.7047,9.1095,9.0655,8.3333,8.3333,-50.0,-50.0,0.5549,0.5549
8.4559,14.8779,1.6199,8.3334,8.3333,8.3333,8.3333,-32.027,-36.6975,0.3979,0.3979
8.463,14.8911,1.566,8.3334,8.3333,8.3333,8.3333,-21.4683,-24.2731,0.3133,0.3133
8.4726,14.9036,1.4728,8.6509,8.3335,8.3333,8.3333,-50.0,-48.6676,0.4095,0.4095
8.4797,14.9153,1.3803,8.4042,8.3688,8.3333,8.3333,-50.0,-50.0,0.316,0.316
8.4893,14.9267,1.367,8.3343,8.3324,8.3333,8.3333,-10.8717,-6.9225,-0.1957,-0.1957
8.4964,14.9381,1.3606,8.3329,8.334,8.3333,8.3333,-15.1441,-16.4967,-0.6732,-0.6732
8.5061,14.9494,1.3598,8.3339,8.3328,8.3333,8.3333,-11.8285,-7.2936,-0.4297,-0.4297
8.513,14.9607,1.3593,8.3336,8.3333,8.3333,8.3333,-6.8704,-5.3058,-0.1785,-0.1785
8.5228,14.972,1.3555,8.3359,8.3311,8.3333,8.3333,-21.6674,0.7357,-0.3794,-0.3794
8.5297,14.9833,1.354,8.3331,8.3338,8.3333,8.3333,-11.2008,-11.4233,-0.6196,-0.6196
8.5394,14.9946,1.3553,8.3326,8.3344,8.3333,8.3333,-6.1346,-9.6774,-0.3564,-0.3564
8.5464,15.0059,1.356,8.3323,8.3347,8.3333,8.3333,-2.6925,-7.9034,-0.1634,-0.1634
8.5562,15.0172,1.355,8.3489,8.3249,8.3298,8.3321,-29.6923,-1.2809,-3.6507,-2.3488
8.5631,15.0285,1.3704,8.3409,8.3387,8.3168,8.3432,8.4285,13.8319,6.0231,-15.6854
8.5729,15.0401,1.3802,8.3333,8.334,8.3398,8.3253,1.1046,1.4386,-14.3482,15.3737
8.5798,15.0516,1.3954,8.3041,8.3334,8.3539,8.3429,24.8993,0.4849,-13.0777,-6.5256
8.5898,15.0634,1.4086,8.3266,8.3399,8.3321,8.3331,13.2954,2.3778,-15.1337,-6.8156
8.5965,15.0751,1.4111,8.3346,8.3335,8.334,8.3307,4.8943,1.3589,-14.1683,17.2086
8.6065,15.0869,1.4122,8.3333,8.3333,8.3312,8.3353,0.9907,0.9918,8.7677,-2.2799
8.6132,15.0988,1.4297,8.3394,8.3254,8.3348,8.3333,-7.7391,2.5004,-9.4955,-4.2015
8.6223,15.1107,1.4347,8.3348,8.332,8.3333,8.3329,3.1232,5.4908,-3.1077,-13.5732
8.6298,15.1226,1.4278,8.3333,8.3335,8.3334,8.3333,1.0768,11.8652,-14.2292,-9.7465
8.6396,15.1346,1.4371,8.3463,8.3232,8.3311,8.3326,-14.9836,3.3493,-8.873,-5.8669
8.6465,15.1466,1.442,8.33,8.3347,8.3337,8.3343,5.5098,1.5405,-4.6405,-12.466
8.6549,15.1586,1.4426,8.3336,8.3336,8.3333,8.3333,3.9934,-0.9626,0.3122,-8.1534
8.6632,15.1706,1.4437,8.3291,8.3334,8.3326,8.3332,29.1113,0.1547,-13.1297,-7.3139
8.6726,15.1827,1.4516,8.3375,8.3294,8.3335,8.3333,-7.5284,-1.0553,-10.4685,-0.32
8.6798,15.1948,1.4535,8.3335,8.3336,8.3333,8.3333,7.4162,-6.7412,-0.4837,-9.9535
8.6898,15.2068,1.4521,8.3312,8.3335,8.3331,8.3333,10.6322,2.1371,-9.7206,-8.9363
8.6965,15.219,1.4588,8.3349,8.3319,8.3336,8.3333,-7.7466,-4.8633,-7.8147,-0.4649
8.7062,15.2312,1.4631,8.3241,8.3393,8.3331,8.3334,11.0706,-6.0746,-2.3562,-11.452
8.7131,15.2433,1.4561,8.3333,8.3336,8.3334,8.3333,2.5526,5.5843,-13.7042,-6.8126
8.723,15.2555,1.4654,8.3409,8.3236,8.3345,8.3334,-11.3914,6.1998,-9.2742,-4.5457
8.7299,15.2678,1.4713,8.3267,8.3385,8.3334,8.3341,4.2198,-7.9326,-4.4312,-15.1358
8.7395,15.28,1.4639,8.3333,8.3335,8.3333,8.3333,0.996,11.7013,-13.9012,-10.5394
8.7464,15.2928,1.5796,10.4248,9.6768,10.0035,10.951,25.0,25.0,25.0,25.0
8.756,15.3066,1.6726,11.2,11.1948,11.2001,11.1999,-0.2414,25.0,20.0091,24.9282
8.7632,15.3207,1.6948,11.2,11.2,9.45,9.5591,2.9078,2.9078,25.0,25.0
8.7729,15.3345,1.6287,11.2002,11.2,9.184,9.113,4.9384,4.2521,25.0,25.0
8.7799,15.3479,1.5985,11.2,11.2,8.9586,8.9678,2.4317,2.4317,25.0,25.0
8.7896,15.3613,1.6173,11.2,11.2,8.9911,9.1619,0.7409,0.7409,25.0,25.0
8.7964,15.3749,1.6384,11.2,11.2,9.1818,9.2016,0.6896,0.6896,25.0,25.0
8.8064,15.3886,1.6551,11.2,11.2,9.1909,9.3349,0.7176,0.7176,25.0,25.0
8.813,15.4026,1.6833,11.2,11.2,9.3772,9.4987,0.8703,0.8703,25.0,25.0
8.8224,15.4168,1.7066,11.2,11.2,9.5542,9.5792,0.9364,0.9364,25.0,25.0
8.8297,15.4312,1.7415,11.2,11.2,9.7078,10.1744,0.2591,0.2591,25.0,25.0
8.8393,15.4458,1.748,11.2,11.2,11.2002,9.7448,1.1257,1.1257,17.9167,25.0
8.8465,15.4606,1.7798,11.2,11.2,9.9865,9.9393,0.497,0.497,25.0,25.0
8.8559,15.4756,1.8128,11.2,11.2,10.8301,10.1305,0.4844,0.4844,25.0,25.0
8.8631,15.4908,1.8358,11.2,11.2,10.3092,10.2507,0.9697,0.9697,25.0,25.0
8.8725,15.5063,1.8652,11.2,11.2,10.5287,10.4515,0.7652,0.7652,25.0,25.0
8.8797,15.522,1.8896,11.2,11.2,10.6161,10.5749,0.8631,0.8631,25.0,25.0
8.8892,15.5379,1.9142,11.2,11.2,10.9684,11.2,0.3444,0.3444,25.0,3.2489
8.8963,15.554,1.9318,11.2,11.2,10.8485,10.7901,1.0585,1.0585,25.0,25.0
8.9061,15.5703,1.9645,11.2,11.2,11.0475,11.1999,0.2621,0.2621,25.0,16.9329
