Tiempo,Posición_Y,Velocidad_Y,Velocidad_Rueda_1,velocidad_Rueda_2,velocidad_Rueda_3,velocidad_Rueda_4,Fuerza_Rueda_1,Fuerza_Rueda_2,Fuerza_Rueda_3,Fuerza_Rueda_4
10.2924,18.2759,1.9785,11.1898,11.2119,11.2003,11.2012,9.564,-7.0174,3.2773,24.4038
10.3009,18.2924,1.9802,11.2,11.2004,11.1988,11.198,5.7408,3.3785,18.8867,16.2269
10.3093,18.3089,1.9778,11.1963,11.2,11.2026,11.1556,22.8171,0.1228,19.1936,25.0
10.3174,18.3254,1.9854,11.2007,11.2003,11.1983,11.2,5.518,7.9482,10.2743,0.0845
10.3257,18.3419,1.9777,11.2029,11.2,11.2,11.2007,-3.4696,-0.2081,-0.2304,20.5951
10.3341,18.3584,1.9857,11.1974,11.2017,11.2007,11.2,6.1689,3.9312,3.9411,0.1369
10.3423,18.3749,1.9742,11.2,11.2,11.2002,11.1999,7.6128,0.6586,1.3208,20.1521
10.3507,18.3914,1.9851,11.1973,11.2019,11.1999,11.2004,7.4,5.3426,5.5408,-2.5009
10.3591,18.4079,1.9734,11.2,11.2,11.201,11.1048,8.1468,1.1249,9.9592,25.0
10.3675,18.4244,1.9847,11.1951,11.2027,11.2005,11.2007,8.1999,5.1229,3.8146,-2.1863
10.3757,18.4409,1.9767,11.2,11.2,11.1997,11.1389,7.2156,0.6462,2.3799,25.0
10.3841,18.4574,1.9839,11.1925,11.2034,11.1982,11.205,9.9916,3.0292,6.3582,-2.3156
10.3925,18.4739,1.9691,11.2,11.2,11.2,11.0698,7.449,1.1151,5.3219,25.0
10.4007,18.4904,1.9834,11.196,11.2079,11.199,11.1971,3.5129,-4.5549,1.4621,3.2849
10.4091,18.5069,1.9837,11.2,11.2,11.2035,11.1964,0.7647,0.7503,0.0807,17.7706
10.4174,18.5235,1.9828,11.1958,11.209,11.2031,11.2012,0.6226,-6.8503,-3.5687,6.5448
10.4257,18.54,1.9836,11.2,11.2,11.2014,11.1984,0.9411,0.8751,4.2094,18.6473
10.4341,18.5565,1.9823,11.2007,11.2136,11.2055,11.18,-2.4574,-10.2598,-4.1214,9.7406
10.4424,18.573,1.9824,11.2002,11.2005,11.1974,11.2001,1.0788,2.3109,12.8173,3.722
10.4507,18.5896,1.9812,11.2011,11.2177,11.2075,11.1738,-4.7483,-14.5538,-7.8063,13.0057
10.459,18.6061,1.9815,11.2002,11.2014,11.1952,11.2004,1.0547,3.6643,14.2707,0.3273
10.4674,18.6226,1.9805,11.2027,11.2203,11.2114,11.1657,-5.2101,-16.9035,-9.9957,17.9298
10.4757,18.6391,1.9815,11.2002,11.2053,11.1877,11.1994,1.0269,6.5666,17.4737,-4.9821
10.4841,18.6557,1.9777,11.1954,11.2,11.2035,11.2065,-4.5223,0.4309,-7.3286,17.9074
10.4923,18.6722,1.9858,11.1999,11.2009,11.1992,11.2,0.2187,-0.4683,0.4766,0.1296
10.5007,18.6887,1.9813,11.2283,11.2,11.1997,11.172,-25.0,-0.1129,-0.1704,13.009
10.509,18.7052,1.9857,11.1978,11.201,11.2012,11.2,1.6725,0.4577,-0.8865,0.2125
10.5175,18.7218,1.982,11.2,11.2,11.2002,11.176,0.8916,0.8922,-2.2244,25.0
10.5257,18.7383,1.9854,11.1977,11.2023,11.2,11.2,0.6272,-0.3121,-1.4552,0.238
10.5341,18.7548,1.9846,11.2,11.2,11.201,11.1959,0.5972,0.5935,-1.7079,21.9374
10.5423,18.7714,1.9848,11.1969,11.204,11.1986,11.2002,1.4108,-1.2746,0.2674,-1.6217
10.5507,18.7879,1.985,11.2,11.2,11.2007,11.1958,0.6,0.5923,-1.0867,24.2407
10.559,18.8044,1.9841,11.1938,11.204,11.1997,11.2022,4.2627,-1.9699,0.4751,-2.5478
10.5674,18.8209,1.9825,11.2,11.2,11.2019,11.1964,0.641,0.5984,-2.8359,22.1441
10.5757,18.8374,1.9838,11.196,11.2074,11.2005,11.1961,2.8263,-4.7079,-0.4323,2.7772
10.5841,18.854,1.9838,11.2,11.2,11.2042,11.1956,0.8027,0.7838,0.4498,18.0199
10.5923,18.8705,1.9825,11.1945,11.208,11.2016,11.2004,0.16,-7.0406,-3.995,6.8866
10.6008,18.887,1.9835,11.2,11.2,11.2012,11.1985,0.9411,0.9014,5.1121,18.6199
10.6091,18.9035,1.9822,11.1972,11.2148,11.207,11.1809,-0.9852,-9.1496,-4.028,11.5103
10.6174,18.9201,1.9822,11.2001,11.2003,11.1981,11.2001,1.1412,2.2033,12.9149,4.8109
10.6257,18.9366,1.9812,11.1991,11.2208,11.208,11.1721,-4.2523,-14.9768,-8.2948,16.0985
10.6341,18.9531,1.9813,11.2,11.2005,11.1973,11.2007,1.0136,3.2369,14.9072,1.798
10.6425,18.9696,1.9797,11.2,11.2187,11.2114,11.2037,-4.9197,-16.3681,-10.7041,20.0256
10.6509,18.9862,1.9858,11.2,11.1997,11.2004,11.2,0.2219,0.258,-0.2447,0.107
10.6591,19.0027,1.978,11.1984,11.2,11.2054,11.1988,-1.4183,0.5814,-6.9346,19.8948
10.6674,19.0192,1.9859,11.2,11.2005,11.1995,11.2,0.9207,0.031,0.7332,0.1515
10.6757,19.0358,1.9875,11.2,11.2,11.2,11.1998,0.5141,0.515,0.4774,18.8379
10.6841,19.0523,1.9856,11.1991,11.2018,11.1992,11.2,1.3313,-1.4039,-0.2778,0.2596
10.6923,19.0688,1.9812,11.2,11.2,11.2019,11.1954,0.69,0.6905,-5.1972,18.3321
10.7008,19.0854,1.9853,11.197,11.2025,11.2004,11.2,3.4982,-2.5879,-2.3222,-0.104
10.709,19.1019,1.984,11.2,11.2,11.2022,11.195,0.6299,0.6195,-2.1911,23.635
10.7174,19.1184,1.9849,11.1959,11.2042,11.199,11.2006,4.0157,-2.984,0.1458,-2.0928
10.7257,19.1349,1.985,11.2,11.2,11.2009,11.1956,0.5995,0.5922,-1.1617,24.8795
10.7341,19.1515,2.0074,11.1998,10.9214,11.2001,11.2,-2.1396,25.0,-13.3779,-1.93
10.7425,19.1682,1.9878,11.2,11.2013,11.2,11.1979,0.0685,-15.4097,-17.8245,3.4494
10.7507,19.1847,1.9763,11.2004,11.1982,11.1919,11.2001,0.844,-14.6722,11.7489,0.4571
10.759,19.2012,1.9813,11.2,11.2014,11.204,11.1925,0.6235,-2.9961,6.5081,18.7035
10.7674,19.2177,1.9788,11.2,11.1998,11.1975,11.2,0.5118,4.2039,16.9196,0.5264
10.7757,19.2342,1.9818,11.1949,11.2,11.1972,11.2119,21.6321,-0.0074,-5.3205,-9.5713
10.7841,19.2507,1.9787,11.1999,11.2022,11.2,11.1965,-8.4807,0.0326,2.4537,8.6244
10.7922,19.2672,1.9829,11.2001,11.2,11.1999,11.2,-2.0551,0.3005,7.6127,0.3059
10.8007,19.2838,1.9819,11.2045,11.2,11.1999,11.1949,1.7754,0.4021,0.3985,11.8671
10.809,19.3003,1.9823,11.2,11.2006,11.194,11.2039,0.5848,1.4526,17.8142,-6.0469
10.8173,19.3168,1.9833,11.2,11.2,11.2,11.1812,0.6685,0.6685,0.673,25.0
10.8257,19.3333,1.983,11.2001,11.1947,11.1874,11.2174,0.7871,10.2328,16.563,-3.759
10.834,19.3498,1.9864,11.2,11.2,11.2002,11.1756,0.6672,0.6671,-0.3887,25.0
10.8424,19.3664,1.9843,11.2,11.1994,11.1969,11.2036,0.3229,4.4682,8.1758,3.6965
10.8507,19.3829,1.983,11.2,11.2,11.2051,11.1936,0.7455,0.7454,-4.6625,23.8039
10.8592,19.3994,1.9848,11.2033,11.2053,11.1986,11.1929,-2.7234,-4.5772,1.7997,1.8916
10.8673,19.416,1.9848,11.2,11.2,11.2042,11.1956,0.7601,0.8312,0.7482,20.0534
10.8757,19.4325,1.9839,11.2005,11.211,11.1956,11.1934,-1.192,-9.9919,2.8693,-0.1704
10.8842,19.449,1.9847,11.2,11.2001,11.2037,11.1961,0.7155,0.9129,1.0786,16.3817
10.8924,19.4656,1.9833,11.1984,11.2084,11.1999,11.195,-2.5906,-8.3305,-5.6026,3.7997
10.9008,19.4821,1.9843,11.2,11.1999,11.2014,11.1984,0.8173,1.2176,2.9262,16.5707
10.9093,19.4987,1.9834,11.205,11.2009,11.2068,11.1872,-0.7983,-9.0586,-6.4182,3.3456
10.9175,19.5152,1.9827,11.2002,11.2004,11.1984,11.2002,0.7539,2.216,9.2082,5.5052
10.926,19.5317,1.9829,11.2037,11.2019,11.2105,11.1836,0.4407,-10.7599,-9.8256,4.9351
10.9341,19.5483,1.982,11.2001,11.2003,11.1984,11.2005,0.9011,2.8131,9.6826,4.2338
10.9429,19.5648,1.9822,11.2058,11.2011,11.2148,11.1764,0.0141,-14.0949,-12.2007,12.3978
10.951,19.5813,1.983,11.2,11.2003,11.1958,11.2021,0.8723,2.7706,10.9447,8.576
10.9591,19.5979,1.9818,11.1934,11.2,11.2149,11.1907,-0.4482,0.441,-9.7453,16.5579
10.9675,19.6144,1.9861,11.1994,11.2014,11.1992,11.2,0.7621,0.0052,1.5606,0.1976
10.9758,19.631,1.9847,11.198,11.2,11.2,11.1932,-14.8903,-0.1635,-0.2086,7.3751
10.9842,19.6475,1.9869,11.1983,11.2001,11.2037,11.2,-0.3121,8.0482,-3.7215,0.3326
10.9924,19.6637,1.9321,11.2,11.2,11.2,10.6375,1.2583,1.4323,2.1343,25.0
11.0009,19.6799,1.9494,11.2001,11.2,11.195,10.9154,2.4049,0.3523,25.0,25.0
11.0091,19.6962,1.9539,11.2,11.2,11.2,11.1998,0.0896,0.4764,0.4132,16.2702
11.0175,19.7126,1.9767,11.2023,11.2,11.1966,11.2067,4.4812,0.1518,19.3991,13.6826
11.0258,19.7289,1.9353,11.2,11.2,11.02,11.2002,1.7226,1.7219,25.0,2.2075
11.0342,19.7447,1.8966,11.2,11.2,11.1999,11.2,1.5626,1.1453,10.4762,1.1453
11.0432,19.7604,1.8722,11.2,11.2,11.1998,11.1999,0.8713,0.8713,7.4861,3.3112
11.0508,19.776,1.8725,11.1999,11.2,11.1999,11.2,0.7332,0.3315,1.1874,0.3316
11.0596,19.7916,1.8738,11.2,11.2,11.1998,11.2002,0.5929,0.5929,1.7244,10.6621
11.0677,19.8076,1.9381,11.2001,11.1998,11.2,11.2,5.06,13.506,0.4774,-1.3903
11.0772,19.824,1.967,11.2,11.1999,11.2,11.1998,0.3007,1.3861,0.2997,4.9622
11.085,19.8405,1.9842,11.1964,11.2059,11.2016,11.1968,-0.8661,-8.152,-5.6247,-2.6345
11.0938,19.857,1.9849,11.2,11.2,11.2,11.1998,0.6012,0.9423,0.5908,6.2854
11.101,19.8735,1.9833,11.1968,11.209,11.2012,11.194,0.034,-9.2686,-5.4917,1.7053
11.1102,19.8901,1.9818,11.2,11.2,11.2001,11.1994,0.8002,1.6053,1.6272,10.6524
11.1175,19.9066,1.982,11.1946,11.2068,11.2017,11.1987,2.2284,-6.7306,-6.0152,5.4461
11.1263,19.9231,1.9823,11.2009,11.2003,11.1951,11.2007,1.1775,1.4212,9.1057,6.7322
11.1342,19.9396,1.9826,11.2052,11.2059,11.2063,11.1818,0.0983,-7.2069,-4.8693,11.2505
11.1425,19.9561,1.9792,11.2001,11.2001,11.1989,11.1995,1.4781,2.2054,10.4966,2.0197
11.1508,19.9726,1.9802,11.2011,11.2039,11.2025,11.199,3.2651,-9.3058,-7.546,9.8272
11.1591,19.9892,1.9858,11.2001,11.1997,11.1995,11.2,0.2901,1.5544,1.8369,0.2427
11.1674,20.0057,1.9809,11.2013,11.2,11.2007,11.1958,3.3456,0.5147,1.8265,14.9136
